antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,antecedents_str,consequents_str,n_antecedentes,explicacao_natural
"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_uso_solo_Não'})",frozenset({'desfecho_Fatal'}),0.02182237257890628,0.0782928733410164,0.007918509981783709,0.362862010221465,4.634674839955929,0.00620997372946293,"ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_uso_solo_Não",desfecho_Fatal,2,"Quando tipo=acidente Atropelamento de Pedestre E uso=solo Não, entao desfecho fatal. [Suporte: 0.8% | Confianca: 36.3% | Lift: 4.63]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_uso_solo_Não', 'ctx_tipo_acidente_Colisão_frontal'})",frozenset({'desfecho_Fatal'}),0.05349641250604112,0.0782928733410164,0.01914569314844418,0.35788742182070876,4.571136637965454,0.014957305299909936,"ctx_tipo_acidente_Colisão_frontal, ctx_tipo_pista_Simples, ctx_uso_solo_Não",desfecho_Fatal,3,"Quando tipo=acidente Colisão frontal E tipo=pista Simples E uso=solo Não, entao desfecho fatal. [Suporte: 1.9% | Confianca: 35.8% | Lift: 4.57]"
"frozenset({'ctx_uso_solo_Não', 'ctx_tipo_acidente_Colisão_frontal'})",frozenset({'desfecho_Fatal'}),0.05680508569091788,0.0782928733410164,0.019963567418863154,0.35143979057591623,4.488783915812712,0.015516134039738538,"ctx_tipo_acidente_Colisão_frontal, ctx_uso_solo_Não",desfecho_Fatal,2,"Quando tipo=acidente Colisão frontal E uso=solo Não, entao desfecho fatal. [Suporte: 2.0% | Confianca: 35.1% | Lift: 4.49]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Colisão_frontal', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_Fatal'}),0.024313171493364066,0.0782928733410164,0.008438975426595784,0.3470948012232416,4.433287302043674,0.006535427370347421,"ctx_fim_de_semana_Sim, ctx_tipo_acidente_Colisão_frontal, ctx_tipo_pista_Simples",desfecho_Fatal,3,"Quando fim=de semana Sim E tipo=acidente Colisão frontal E tipo=pista Simples, entao desfecho fatal. [Suporte: 0.8% | Confianca: 34.7% | Lift: 4.43]"
"frozenset({'ctx_fase_dia_Plena_Noite', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_acidente_Colisão_frontal'})",frozenset({'desfecho_Fatal'}),0.015019145693148444,0.0782928733410164,0.005167478344919886,0.3440594059405941,4.394517550045603,0.0039915862734759425,"ctx_condicao_metereologica_Céu_Claro, ctx_fase_dia_Plena_Noite, ctx_tipo_acidente_Colisão_frontal",desfecho_Fatal,3,"Quando condicao=metereologica Céu Claro E fase=dia Plena Noite E tipo=acidente Colisão frontal, entao desfecho fatal. [Suporte: 0.5% | Confianca: 34.4% | Lift: 4.39]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_fase_dia_Plena_Noite', 'ctx_tipo_acidente_Colisão_frontal'})",frozenset({'desfecho_Fatal'}),0.022826127365329567,0.0782928733410164,0.00776980556898026,0.34039087947882735,4.347661095489543,0.005982682470300604,"ctx_fase_dia_Plena_Noite, ctx_tipo_acidente_Colisão_frontal, ctx_tipo_pista_Simples",desfecho_Fatal,3,"Quando fase=dia Plena Noite E tipo=acidente Colisão frontal E tipo=pista Simples, entao desfecho fatal. [Suporte: 0.8% | Confianca: 34.0% | Lift: 4.35]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_uso_solo_Não', 'ctx_causa_acidente_Transitar_na_contramão'})",frozenset({'desfecho_Fatal'}),0.024573404215770103,0.0782928733410164,0.008327447116993196,0.3388804841149773,4.3283694882282875,0.006403524693170309,"ctx_causa_acidente_Transitar_na_contramão, ctx_tipo_pista_Simples, ctx_uso_solo_Não",desfecho_Fatal,3,"Quando causa=acidente Transitar na contramão E tipo=pista Simples E uso=solo Não, entao desfecho fatal. [Suporte: 0.8% | Confianca: 33.9% | Lift: 4.33]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_acidente_Colisão_frontal'})",frozenset({'desfecho_Fatal'}),0.034164838841592625,0.0782928733410164,0.011561768095468232,0.33841131664853097,4.322377021143796,0.008886904695327184,"ctx_condicao_metereologica_Céu_Claro, ctx_tipo_acidente_Colisão_frontal, ctx_tipo_pista_Simples",desfecho_Fatal,3,"Quando condicao=metereologica Céu Claro E tipo=acidente Colisão frontal E tipo=pista Simples, entao desfecho fatal. [Suporte: 1.2% | Confianca: 33.8% | Lift: 4.32]"
"frozenset({'ctx_tipo_acidente_Colisão_frontal', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_Fatal'}),0.026134800550206328,0.0782928733410164,0.008773560355403547,0.3357041251778094,4.287799270255411,0.006727391726133517,"ctx_fim_de_semana_Sim, ctx_tipo_acidente_Colisão_frontal",desfecho_Fatal,2,"Quando fim=de semana Sim E tipo=acidente Colisão frontal, entao desfecho fatal. [Suporte: 0.9% | Confianca: 33.6% | Lift: 4.29]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tracado_via_Reta', 'ctx_tipo_acidente_Colisão_frontal'})",frozenset({'desfecho_Fatal'}),0.02710137923342875,0.0782928733410164,0.009070969181010446,0.3347050754458162,4.27503885299953,0.006949124329320757,"ctx_tipo_acidente_Colisão_frontal, ctx_tipo_pista_Simples, ctx_tracado_via_Reta",desfecho_Fatal,3,"Quando tipo=acidente Colisão frontal E tipo=pista Simples E tracado=via Reta, entao desfecho fatal. [Suporte: 0.9% | Confianca: 33.5% | Lift: 4.28]"
"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_tipo_pista_Dupla', 'ctx_condicao_metereologica_Céu_Claro'})",frozenset({'desfecho_Fatal'}),0.015130674002751032,0.0782928733410164,0.005055950035317298,0.33415233415233414,4.267978934645601,0.0038713260920557016,"ctx_condicao_metereologica_Céu_Claro, ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_tipo_pista_Dupla",desfecho_Fatal,3,"Quando condicao=metereologica Céu Claro E tipo=acidente Atropelamento de Pedestre E tipo=pista Dupla, entao desfecho fatal. [Suporte: 0.5% | Confianca: 33.4% | Lift: 4.27]"
"frozenset({'ctx_fim_de_semana_Não', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_acidente_Colisão_frontal'})",frozenset({'desfecho_Fatal'}),0.022156957507714042,0.0782928733410164,0.007360868433770772,0.33221476510067116,4.243231228130557,0.005626136565997034,"ctx_condicao_metereologica_Céu_Claro, ctx_fim_de_semana_Não, ctx_tipo_acidente_Colisão_frontal",desfecho_Fatal,3,"Quando condicao=metereologica Céu Claro E fim=de semana Não E tipo=acidente Colisão frontal, entao desfecho fatal. [Suporte: 0.7% | Confianca: 33.2% | Lift: 4.24]"
"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_tipo_pista_Dupla'})",frozenset({'desfecho_Fatal'}),0.021562139856500243,0.0782928733410164,0.007137811814565597,0.3310344827586207,4.228156007466352,0.005449649929819342,"ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_tipo_pista_Dupla",desfecho_Fatal,2,"Quando tipo=acidente Atropelamento de Pedestre E tipo=pista Dupla, entao desfecho fatal. [Suporte: 0.7% | Confianca: 33.1% | Lift: 4.23]"
"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_acidente_Colisão_frontal'})",frozenset({'desfecho_Fatal'}),0.037436335923268525,0.0782928733410164,0.012305290159485482,0.3286991062562065,4.19832728356396,0.009374291852693277,"ctx_condicao_metereologica_Céu_Claro, ctx_tipo_acidente_Colisão_frontal",desfecho_Fatal,2,"Quando condicao=metereologica Céu Claro E tipo=acidente Colisão frontal, entao desfecho fatal. [Suporte: 1.2% | Confianca: 32.9% | Lift: 4.20]"
"frozenset({'ctx_uso_solo_Não', 'ctx_causa_acidente_Transitar_na_contramão'})",frozenset({'desfecho_Fatal'}),0.026543737685415816,0.0782928733410164,0.008699208149001821,0.32773109243697474,4.185963274198568,0.0066210226564003966,"ctx_causa_acidente_Transitar_na_contramão, ctx_uso_solo_Não",desfecho_Fatal,2,"Quando causa=acidente Transitar na contramão E uso=solo Não, entao desfecho fatal. [Suporte: 0.9% | Confianca: 32.8% | Lift: 4.19]"
"frozenset({'ctx_fase_dia_Plena_Noite', 'ctx_tipo_acidente_Colisão_frontal'})",frozenset({'desfecho_Fatal'}),0.025316926279787353,0.0782928733410164,0.00821591880739061,0.3245227606461087,4.144984681205925,0.0062337839047833694,"ctx_fase_dia_Plena_Noite, ctx_tipo_acidente_Colisão_frontal",desfecho_Fatal,2,"Quando fase=dia Plena Noite E tipo=acidente Colisão frontal, entao desfecho fatal. [Suporte: 0.8% | Confianca: 32.5% | Lift: 4.14]"
"frozenset({'ctx_tracado_via_Reta', 'ctx_tipo_acidente_Colisão_frontal'})",frozenset({'desfecho_Fatal'}),0.02944347373508309,0.0782928733410164,0.009479906316219934,0.32196969696969696,4.112375535986647,0.00717469215635953,"ctx_tipo_acidente_Colisão_frontal, ctx_tracado_via_Reta",desfecho_Fatal,2,"Quando tipo=acidente Colisão frontal E tracado=via Reta, entao desfecho fatal. [Suporte: 0.9% | Confianca: 32.2% | Lift: 4.11]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Colisão_frontal'})",frozenset({'desfecho_Fatal'}),0.06487230008550504,0.0782928733410164,0.020595561173277818,0.3174785100286533,4.055011605536916,0.015516522399342965,"ctx_tipo_acidente_Colisão_frontal, ctx_tipo_pista_Simples",desfecho_Fatal,2,"Quando tipo=acidente Colisão frontal E tipo=pista Simples, entao desfecho fatal. [Suporte: 2.1% | Confianca: 31.7% | Lift: 4.06]"
frozenset({'ctx_tipo_acidente_Colisão_frontal'}),frozenset({'desfecho_Fatal'}),0.06981672181121974,0.0782928733410164,0.021599315959701104,0.3093716719914803,3.9514665740260346,0.0161331642018503,ctx_tipo_acidente_Colisão_frontal,desfecho_Fatal,1,"Quando tipo=acidente Colisão frontal, entao desfecho fatal. [Suporte: 2.2% | Confianca: 30.9% | Lift: 3.95]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_causa_acidente_Transitar_na_contramão'})",frozenset({'desfecho_Fatal'}),0.018327818878025204,0.0782928733410164,0.005539239376928511,0.3022312373225153,3.8602649823069033,0.004104301774894194,"ctx_causa_acidente_Transitar_na_contramão, ctx_condicao_metereologica_Céu_Claro, ctx_tipo_pista_Simples",desfecho_Fatal,3,"Quando causa=acidente Transitar na contramão E condicao=metereologica Céu Claro E tipo=pista Simples, entao desfecho fatal. [Suporte: 0.6% | Confianca: 30.2% | Lift: 3.86]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Transitar_na_contramão'})",frozenset({'desfecho_Fatal'}),0.0302241719023012,0.0782928733410164,0.009070969181010446,0.3001230012300123,3.833337421693305,0.006704631918426471,"ctx_causa_acidente_Transitar_na_contramão, ctx_tipo_pista_Simples",desfecho_Fatal,2,"Quando causa=acidente Transitar na contramão E tipo=pista Simples, entao desfecho fatal. [Suporte: 0.9% | Confianca: 30.0% | Lift: 3.83]"
"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_condicao_metereologica_Céu_Claro'})",frozenset({'desfecho_Fatal'}),0.03126510279192535,0.0782928733410164,0.009108145284211309,0.291319857312723,3.720898785306237,0.00666031055132924,"ctx_condicao_metereologica_Céu_Claro, ctx_tipo_acidente_Atropelamento_de_Pedestre",desfecho_Fatal,2,"Quando condicao=metereologica Céu Claro E tipo=acidente Atropelamento de Pedestre, entao desfecho fatal. [Suporte: 0.9% | Confianca: 29.1% | Lift: 3.72]"
"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_causa_acidente_Transitar_na_contramão'})",frozenset({'desfecho_Fatal'}),0.020446856760474367,0.0782928733410164,0.005948176512137997,0.2909090909090909,3.7156522489855823,0.004347333345568273,"ctx_causa_acidente_Transitar_na_contramão, ctx_condicao_metereologica_Céu_Claro",desfecho_Fatal,2,"Quando causa=acidente Transitar na contramão E condicao=metereologica Céu Claro, entao desfecho fatal. [Suporte: 0.6% | Confianca: 29.1% | Lift: 3.72]"
frozenset({'ctx_causa_acidente_Transitar_na_contramão'}),frozenset({'desfecho_Fatal'}),0.03327261236477193,0.0782928733410164,0.009628610729023384,0.28938547486033517,3.6961917798044426,0.007023602303423559,ctx_causa_acidente_Transitar_na_contramão,desfecho_Fatal,1,"Quando causa=acidente Transitar na contramão, entao desfecho fatal. [Suporte: 1.0% | Confianca: 28.9% | Lift: 3.70]"
frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre'}),frozenset({'desfecho_Fatal'}),0.045577902524257405,0.0782928733410164,0.012937283913900146,0.28384991843393154,3.6254885830742283,0.00936885896441927,ctx_tipo_acidente_Atropelamento_de_Pedestre,desfecho_Fatal,1,"Quando tipo=acidente Atropelamento de Pedestre, entao desfecho fatal. [Suporte: 1.3% | Confianca: 28.4% | Lift: 3.63]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_uso_solo_Não', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_Fatal'}),0.12439124131008587,0.0782928733410164,0.018811108219636417,0.15122534369396293,1.9315339601253128,0.009072160519014057,"ctx_fase_dia_Plena_Noite, ctx_tipo_pista_Simples, ctx_uso_solo_Não",desfecho_Fatal,3,"Quando fase=dia Plena Noite E tipo=pista Simples E uso=solo Não, entao desfecho fatal. [Suporte: 1.9% | Confianca: 15.1% | Lift: 1.93]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_fase_dia_Plena_Noite', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_Fatal'}),0.06364548867987657,0.0782928733410164,0.009331201903416483,0.14661214953271026,1.8726116857931496,0.004348213719475814,"ctx_fase_dia_Plena_Noite, ctx_fim_de_semana_Sim, ctx_tipo_pista_Simples",desfecho_Fatal,3,"Quando fase=dia Plena Noite E fim=de semana Sim E tipo=pista Simples, entao desfecho fatal. [Suporte: 0.9% | Confianca: 14.7% | Lift: 1.87]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_fase_dia_Plena_Noite', 'ctx_condicao_metereologica_Céu_Claro'})",frozenset({'desfecho_Fatal'}),0.1004870069519313,0.0782928733410164,0.014424328041934645,0.14354421013688495,1.8334262623324162,0.006556911534229253,"ctx_condicao_metereologica_Céu_Claro, ctx_fase_dia_Plena_Noite, ctx_tipo_pista_Simples",desfecho_Fatal,3,"Quando condicao=metereologica Céu Claro E fase=dia Plena Noite E tipo=pista Simples, entao desfecho fatal. [Suporte: 1.4% | Confianca: 14.4% | Lift: 1.83]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_fase_dia_Plena_Noite', 'ctx_tracado_via_Reta'})",frozenset({'desfecho_Fatal'}),0.0729395144800922,0.0782928733410164,0.01018625227703632,0.13965341488277266,1.7837308674889372,0.004475608108291231,"ctx_fase_dia_Plena_Noite, ctx_tipo_pista_Simples, ctx_tracado_via_Reta",desfecho_Fatal,3,"Quando fase=dia Plena Noite E tipo=pista Simples E tracado=via Reta, entao desfecho fatal. [Suporte: 1.0% | Confianca: 14.0% | Lift: 1.78]"
"frozenset({'ctx_fase_dia_Plena_Noite', 'ctx_uso_solo_Não', 'ctx_condicao_metereologica_Céu_Claro'})",frozenset({'desfecho_Fatal'}),0.13078553106063423,0.0782928733410164,0.018030410052418306,0.13786242183058556,1.7608553109311116,0.007790835034250505,"ctx_condicao_metereologica_Céu_Claro, ctx_fase_dia_Plena_Noite, ctx_uso_solo_Não",desfecho_Fatal,3,"Quando condicao=metereologica Céu Claro E fase=dia Plena Noite E uso=solo Não, entao desfecho fatal. [Suporte: 1.8% | Confianca: 13.8% | Lift: 1.76]"
"frozenset({'ctx_uso_solo_Não', 'ctx_fase_dia_Amanhecer'})",frozenset({'desfecho_Fatal'}),0.03888620394810216,0.0782928733410164,0.005353358860924198,0.13766730401529637,1.7583631579807488,0.002308846220502504,"ctx_fase_dia_Amanhecer, ctx_uso_solo_Não",desfecho_Fatal,2,"Quando fase=dia Amanhecer E uso=solo Não, entao desfecho fatal. [Suporte: 0.5% | Confianca: 13.8% | Lift: 1.76]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_Fatal'}),0.16405814342540614,0.0782928733410164,0.021896724785308005,0.13346929526399276,1.704743861968728,0.00905214134154038,"ctx_fase_dia_Plena_Noite, ctx_tipo_pista_Simples",desfecho_Fatal,2,"Quando fase=dia Plena Noite E tipo=pista Simples, entao desfecho fatal. [Suporte: 2.2% | Confianca: 13.3% | Lift: 1.70]"
"frozenset({'ctx_fase_dia_Plena_Noite', 'ctx_uso_solo_Não', 'ctx_tracado_via_Reta'})",frozenset({'desfecho_Fatal'}),0.09178779880292948,0.0782928733410164,0.01211940964348117,0.1320372620494127,1.686453139538059,0.0049330791375527165,"ctx_fase_dia_Plena_Noite, ctx_tracado_via_Reta, ctx_uso_solo_Não",desfecho_Fatal,3,"Quando fase=dia Plena Noite E tracado=via Reta E uso=solo Não, entao desfecho fatal. [Suporte: 1.2% | Confianca: 13.2% | Lift: 1.69]"
"frozenset({'ctx_fase_dia_Plena_Noite', 'ctx_uso_solo_Não', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_Fatal'}),0.08119260939068366,0.0782928733410164,0.010632365515446671,0.13095238095238096,1.6725964364853254,0.004275562832195256,"ctx_fase_dia_Plena_Noite, ctx_fim_de_semana_Sim, ctx_uso_solo_Não",desfecho_Fatal,3,"Quando fase=dia Plena Noite E fim=de semana Sim E uso=solo Não, entao desfecho fatal. [Suporte: 1.1% | Confianca: 13.1% | Lift: 1.67]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_uso_solo_Não', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_Fatal'}),0.1345774935871222,0.0782928733410164,0.01721253578199933,0.12790055248618784,1.6336167907530705,0.006676077122031327,"ctx_fim_de_semana_Sim, ctx_tipo_pista_Simples, ctx_uso_solo_Não",desfecho_Fatal,3,"Quando fim=de semana Sim E tipo=pista Simples E uso=solo Não, entao desfecho fatal. [Suporte: 1.7% | Confianca: 12.8% | Lift: 1.63]"
"frozenset({'ctx_fase_dia_Plena_Noite', 'ctx_uso_solo_Não'})",frozenset({'desfecho_Fatal'}),0.21629056842261793,0.0782928733410164,0.027435964162236516,0.12684771399106223,1.6201693535828978,0.010501954083868049,"ctx_fase_dia_Plena_Noite, ctx_uso_solo_Não",desfecho_Fatal,2,"Quando fase=dia Plena Noite E uso=solo Não, entao desfecho fatal. [Suporte: 2.7% | Confianca: 12.7% | Lift: 1.62]"
"frozenset({'ctx_fase_dia_Plena_Noite', 'ctx_tracado_via_Reta', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_Fatal'}),0.05241830551321611,0.0782928733410164,0.006542994163351797,0.12482269503546098,1.5943046883945227,0.002439014409054867,"ctx_fase_dia_Plena_Noite, ctx_fim_de_semana_Sim, ctx_tracado_via_Reta",desfecho_Fatal,3,"Quando fase=dia Plena Noite E fim=de semana Sim E tracado=via Reta, entao desfecho fatal. [Suporte: 0.7% | Confianca: 12.5% | Lift: 1.59]"
frozenset({'ctx_fase_dia_Amanhecer'}),frozenset({'desfecho_Fatal'}),0.050968437488382465,0.0782928733410164,0.00628276144094576,0.12326768781911016,1.574443273811132,0.00229229602027832,ctx_fase_dia_Amanhecer,desfecho_Fatal,1,"Quando fase=dia Amanhecer, entao desfecho fatal. [Suporte: 0.6% | Confianca: 12.3% | Lift: 1.57]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_uso_solo_Não', 'ctx_condicao_metereologica_Céu_Claro'})",frozenset({'desfecho_Fatal'}),0.22480389605561546,0.0782928733410164,0.027621844678240828,0.1228708450471308,1.569374577836074,0.01002130171779151,"ctx_condicao_metereologica_Céu_Claro, ctx_tipo_pista_Simples, ctx_uso_solo_Não",desfecho_Fatal,3,"Quando condicao=metereologica Céu Claro E tipo=pista Simples E uso=solo Não, entao desfecho fatal. [Suporte: 2.8% | Confianca: 12.3% | Lift: 1.57]"
"frozenset({'ctx_fim_de_semana_Não', 'ctx_fase_dia_Plena_Noite', 'ctx_condicao_metereologica_Céu_Claro'})",frozenset({'desfecho_Fatal'}),0.12227220342763671,0.0782928733410164,0.014981969589947582,0.1225296442687747,1.565016572262949,0.0054089274538606305,"ctx_condicao_metereologica_Céu_Claro, ctx_fase_dia_Plena_Noite, ctx_fim_de_semana_Não",desfecho_Fatal,3,"Quando condicao=metereologica Céu Claro E fase=dia Plena Noite E fim=de semana Não, entao desfecho fatal. [Suporte: 1.5% | Confianca: 12.3% | Lift: 1.57]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tracado_via_Reta', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_Fatal'}),0.07104353321684821,0.0782928733410164,0.008587679839399235,0.1208791208791209,1.5439351721403005,0.0030254774915542473,"ctx_fim_de_semana_Sim, ctx_tipo_pista_Simples, ctx_tracado_via_Reta",desfecho_Fatal,3,"Quando fim=de semana Sim E tipo=pista Simples E tracado=via Reta, entao desfecho fatal. [Suporte: 0.9% | Confianca: 12.1% | Lift: 1.54]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_uso_solo_Não', 'ctx_causa_acidente_Velocidade_Incompatível'})",frozenset({'desfecho_Fatal'}),0.0542027584668575,0.0782928733410164,0.006505818060150935,0.12002743484224966,1.5330569657272903,0.0022621283567715563,"ctx_causa_acidente_Velocidade_Incompatível, ctx_tipo_pista_Simples, ctx_uso_solo_Não",desfecho_Fatal,3,"Quando causa=acidente Velocidade Incompatível E tipo=pista Simples E uso=solo Não, entao desfecho fatal. [Suporte: 0.7% | Confianca: 12.0% | Lift: 1.53]"
