support,itemsets
0.0058162078324932144,"frozenset({'ctx_tipo_acidente_Saída_de_leito_carroçável', 'ctx_fase_dia_Pleno_dia', 'ctx_tipo_pista_Simples', 'ctx_fim_de_semana_Sim', 'ctx_condicao_metereologica_Chuva', 'ctx_uso_solo_Não'})"
0.0058162078324932144,"frozenset({'ctx_tipo_acidente_Saída_de_leito_carroçável', 'ctx_fase_dia_Pleno_dia', 'ctx_tipo_pista_Simples', 'ctx_fim_de_semana_Sim', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.03450949980612641,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_uso_solo_Sim', 'desfecho_Ferido'})"
0.031407522295463355,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_uso_solo_Sim', 'ctx_fim_de_semana_Não'})"
0.019775106630476928,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_fase_dia_Pleno_dia', 'ctx_uso_solo_Sim'})"
0.021326095385808454,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_uso_solo_Sim', 'ctx_tipo_pista_Dupla'})"
0.013183404420317953,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_uso_solo_Sim', 'ctx_fase_dia_Plena_Noite'})"
0.011632415664986429,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_uso_solo_Sim', 'ctx_tracado_via_Reta'})"
0.011632415664986429,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_tipo_pista_Simples', 'ctx_uso_solo_Sim'})"
0.0058162078324932144,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_uso_solo_Sim', 'ctx_tipo_acidente_Saída_de_leito_carroçável'})"
0.005428460643660334,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_uso_solo_Sim', 'ctx_fim_de_semana_Sim'})"
0.02908103916246607,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_uso_solo_Sim', 'desfecho_Ferido', 'ctx_fim_de_semana_Não'})"
0.017836370686312525,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_fase_dia_Pleno_dia', 'desfecho_Ferido', 'ctx_uso_solo_Sim'})"
0.017060876308646764,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_fase_dia_Pleno_dia', 'ctx_fim_de_semana_Não', 'ctx_uso_solo_Sim'})"
0.011632415664986429,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_uso_solo_Sim', 'ctx_fase_dia_Pleno_dia', 'ctx_tipo_pista_Dupla'})"
0.015122140364482357,"frozenset({'ctx_uso_solo_Sim', 'ctx_fim_de_semana_Não', 'ctx_fase_dia_Pleno_dia', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido'})"
0.010856921287320668,"frozenset({'ctx_uso_solo_Sim', 'ctx_fase_dia_Pleno_dia', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla'})"
0.009693679720822024,"frozenset({'ctx_uso_solo_Sim', 'ctx_fase_dia_Pleno_dia', 'ctx_condicao_metereologica_Chuva', 'ctx_fim_de_semana_Não', 'ctx_tipo_pista_Dupla'})"
0.008918185343156262,"frozenset({'ctx_uso_solo_Sim', 'ctx_fim_de_semana_Não', 'ctx_fase_dia_Pleno_dia', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla'})"
0.02055060100814269,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_uso_solo_Sim', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla'})"
0.018224117875145406,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_uso_solo_Sim', 'ctx_fim_de_semana_Não', 'ctx_tipo_pista_Dupla'})"
0.017448623497479644,"frozenset({'ctx_uso_solo_Sim', 'ctx_fim_de_semana_Não', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla'})"
0.013183404420317953,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_uso_solo_Sim', 'desfecho_Ferido', 'ctx_fase_dia_Plena_Noite'})"
0.010856921287320668,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_fase_dia_Plena_Noite', 'ctx_fim_de_semana_Não', 'ctx_uso_solo_Sim'})"
0.0077549437766576195,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_uso_solo_Sim', 'ctx_fase_dia_Plena_Noite', 'ctx_tipo_pista_Dupla'})"
0.010856921287320668,"frozenset({'ctx_uso_solo_Sim', 'ctx_fim_de_semana_Não', 'ctx_fase_dia_Plena_Noite', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido'})"
0.0077549437766576195,"frozenset({'ctx_uso_solo_Sim', 'ctx_fase_dia_Plena_Noite', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla'})"
0.006591702210158977,"frozenset({'ctx_uso_solo_Sim', 'ctx_fase_dia_Plena_Noite', 'ctx_condicao_metereologica_Chuva', 'ctx_fim_de_semana_Não', 'ctx_tipo_pista_Dupla'})"
0.006591702210158977,"frozenset({'ctx_uso_solo_Sim', 'ctx_fim_de_semana_Não', 'ctx_fase_dia_Plena_Noite', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla'})"
0.011632415664986429,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_uso_solo_Sim', 'desfecho_Ferido', 'ctx_tracado_via_Reta'})"
0.008918185343156262,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_uso_solo_Sim', 'ctx_fim_de_semana_Não', 'ctx_tracado_via_Reta'})"
0.0077549437766576195,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_uso_solo_Sim', 'ctx_tipo_pista_Dupla', 'ctx_tracado_via_Reta'})"
0.005428460643660334,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_uso_solo_Sim', 'ctx_fase_dia_Plena_Noite', 'ctx_tracado_via_Reta'})"
0.008918185343156262,"frozenset({'ctx_uso_solo_Sim', 'ctx_fim_de_semana_Não', 'ctx_tracado_via_Reta', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido'})"
0.0077549437766576195,"frozenset({'ctx_uso_solo_Sim', 'ctx_tracado_via_Reta', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla'})"
0.006203955021326095,"frozenset({'ctx_uso_solo_Sim', 'ctx_tracado_via_Reta', 'ctx_condicao_metereologica_Chuva', 'ctx_fim_de_semana_Não', 'ctx_tipo_pista_Dupla'})"
0.006203955021326095,"frozenset({'ctx_uso_solo_Sim', 'ctx_fim_de_semana_Não', 'ctx_tracado_via_Reta', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla'})"
0.005428460643660334,"frozenset({'ctx_uso_solo_Sim', 'ctx_tracado_via_Reta', 'ctx_fase_dia_Plena_Noite', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido'})"
0.010469174098487785,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_tipo_pista_Simples', 'ctx_uso_solo_Sim', 'desfecho_Ferido'})"
0.010081426909654904,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_tipo_pista_Simples', 'ctx_uso_solo_Sim', 'ctx_fim_de_semana_Não'})"
0.006591702210158977,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_tipo_pista_Simples', 'ctx_fase_dia_Pleno_dia', 'ctx_uso_solo_Sim'})"
0.008918185343156262,"frozenset({'ctx_uso_solo_Sim', 'ctx_fim_de_semana_Não', 'ctx_tipo_pista_Simples', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido'})"
0.0058162078324932144,"frozenset({'ctx_uso_solo_Sim', 'ctx_fase_dia_Pleno_dia', 'ctx_tipo_pista_Simples', 'ctx_condicao_metereologica_Chuva', 'ctx_fim_de_semana_Não'})"
0.0058162078324932144,"frozenset({'ctx_uso_solo_Sim', 'ctx_fase_dia_Pleno_dia', 'ctx_tipo_pista_Simples', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido'})"
0.005040713454827452,"frozenset({'ctx_uso_solo_Sim', 'ctx_fim_de_semana_Não', 'ctx_fase_dia_Pleno_dia', 'ctx_tipo_pista_Simples', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido'})"
0.005428460643660334,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_uso_solo_Sim', 'desfecho_Ferido', 'ctx_tipo_acidente_Saída_de_leito_carroçável'})"
0.005428460643660334,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_uso_solo_Sim', 'desfecho_Ferido', 'ctx_fim_de_semana_Sim'})"
0.038386971694455214,"frozenset({'ctx_causa_acidente_Chuva', 'desfecho_Ferido'})"
0.03683598293912369,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_causa_acidente_Chuva'})"
0.03528499418379217,"frozenset({'ctx_causa_acidente_Chuva', 'ctx_uso_solo_Não'})"
0.02869329197363319,"frozenset({'ctx_causa_acidente_Chuva', 'ctx_fim_de_semana_Não'})"
0.026366808840635907,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_causa_acidente_Chuva'})"
0.016285381930981,"frozenset({'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva'})"
0.017060876308646764,"frozenset({'ctx_tracado_via_Curva', 'ctx_causa_acidente_Chuva'})"
0.011244668476153548,"frozenset({'ctx_causa_acidente_Chuva', 'ctx_fim_de_semana_Sim'})"
0.02365257851880574,"frozenset({'ctx_causa_acidente_Chuva', 'ctx_tipo_pista_Dupla'})"
0.014346645986816595,"frozenset({'ctx_causa_acidente_Chuva', 'ctx_tipo_acidente_Saída_de_leito_carroçável'})"
0.008918185343156262,"frozenset({'ctx_causa_acidente_Chuva', 'ctx_fase_dia_Plena_Noite'})"
0.010469174098487785,"frozenset({'ctx_causa_acidente_Chuva', 'ctx_tracado_via_Reta'})"
0.0077549437766576195,"frozenset({'ctx_tipo_acidente_Colisão_com_objeto', 'ctx_causa_acidente_Chuva'})"
0.03528499418379217,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_causa_acidente_Chuva', 'desfecho_Ferido'})"
0.033734005428460646,"frozenset({'ctx_causa_acidente_Chuva', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.03218301667312912,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_causa_acidente_Chuva', 'ctx_uso_solo_Não'})"
0.030632027917797598,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_causa_acidente_Chuva', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.027142303218301668,"frozenset({'ctx_fim_de_semana_Não', 'ctx_causa_acidente_Chuva', 'desfecho_Ferido'})"
0.026366808840635907,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_causa_acidente_Chuva', 'ctx_fim_de_semana_Não'})"
0.025591314462970142,"frozenset({'ctx_causa_acidente_Chuva', 'ctx_fim_de_semana_Não', 'ctx_uso_solo_Não'})"
0.02481582008530438,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_fim_de_semana_Não', 'ctx_causa_acidente_Chuva', 'desfecho_Ferido'})"
0.02404032570763862,"frozenset({'ctx_fim_de_semana_Não', 'ctx_causa_acidente_Chuva', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.023264831329972858,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_causa_acidente_Chuva', 'ctx_fim_de_semana_Não', 'ctx_uso_solo_Não'})"
0.021713842574641335,"frozenset({'ctx_fim_de_semana_Não', 'ctx_causa_acidente_Chuva', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.02520356727413726,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_causa_acidente_Chuva', 'desfecho_Ferido'})"
0.0244280728964715,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_condicao_metereologica_Chuva', 'ctx_causa_acidente_Chuva'})"
0.023264831329972858,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_causa_acidente_Chuva', 'ctx_uso_solo_Não'})"
0.017836370686312525,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_causa_acidente_Chuva', 'ctx_fim_de_semana_Não'})"
0.023264831329972858,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_condicao_metereologica_Chuva', 'ctx_causa_acidente_Chuva', 'desfecho_Ferido'})"
0.022101589763474216,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_causa_acidente_Chuva', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.021326095385808454,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_condicao_metereologica_Chuva', 'ctx_causa_acidente_Chuva', 'ctx_uso_solo_Não'})"
0.02016285381930981,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_causa_acidente_Chuva', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.016673129119813883,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_condicao_metereologica_Chuva', 'ctx_causa_acidente_Chuva', 'ctx_fim_de_semana_Não'})"
0.016673129119813883,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_fim_de_semana_Não', 'ctx_causa_acidente_Chuva', 'desfecho_Ferido'})"
0.015897634742148118,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_causa_acidente_Chuva', 'ctx_fim_de_semana_Não', 'ctx_uso_solo_Não'})"
0.015509887553315239,"frozenset({'ctx_fim_de_semana_Não', 'ctx_fase_dia_Pleno_dia', 'ctx_causa_acidente_Chuva', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido'})"
0.014734393175649476,"frozenset({'ctx_fim_de_semana_Não', 'ctx_fase_dia_Pleno_dia', 'ctx_causa_acidente_Chuva', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.014734393175649476,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_causa_acidente_Chuva', 'ctx_condicao_metereologica_Chuva', 'ctx_fim_de_semana_Não', 'ctx_uso_solo_Não'})"
0.013571151609150834,"frozenset({'ctx_fim_de_semana_Não', 'ctx_fase_dia_Pleno_dia', 'ctx_causa_acidente_Chuva', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.015122140364482357,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva'})"
0.014734393175649476,"frozenset({'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'ctx_uso_solo_Não'})"
0.014734393175649476,"frozenset({'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'desfecho_Ferido'})"
0.010856921287320668,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva'})"
0.010081426909654904,"frozenset({'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'ctx_fim_de_semana_Não'})"
0.006203955021326095,"frozenset({'ctx_tipo_pista_Simples', 'ctx_tracado_via_Curva', 'ctx_causa_acidente_Chuva'})"
0.013571151609150834,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'ctx_uso_solo_Não'})"
0.013571151609150834,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'desfecho_Ferido'})"
0.013183404420317953,"frozenset({'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.01202016285381931,"frozenset({'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.010081426909654904,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'ctx_uso_solo_Não'})"
0.009693679720822024,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'desfecho_Ferido'})"
0.009693679720822024,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_condicao_metereologica_Chuva', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva'})"
0.008918185343156262,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.008918185343156262,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'ctx_condicao_metereologica_Chuva', 'ctx_uso_solo_Não'})"
0.008530438154323382,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido'})"
0.0077549437766576195,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.009305932531989143,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'ctx_fim_de_semana_Não'})"
0.008918185343156262,"frozenset({'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'ctx_fim_de_semana_Não', 'ctx_uso_solo_Não'})"
0.008530438154323382,"frozenset({'ctx_fim_de_semana_Não', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'desfecho_Ferido'})"
0.006979449398991857,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'ctx_fim_de_semana_Não'})"
0.0081426909654905,"frozenset({'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'ctx_condicao_metereologica_Chuva', 'ctx_fim_de_semana_Não', 'ctx_uso_solo_Não'})"
0.0077549437766576195,"frozenset({'ctx_fim_de_semana_Não', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido'})"
0.007367196587824738,"frozenset({'ctx_fim_de_semana_Não', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.006591702210158977,"frozenset({'ctx_fim_de_semana_Não', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.006203955021326095,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'ctx_fim_de_semana_Não', 'ctx_uso_solo_Não'})"
0.006203955021326095,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'ctx_condicao_metereologica_Chuva', 'ctx_fim_de_semana_Não'})"
0.0058162078324932144,"frozenset({'ctx_fim_de_semana_Não', 'ctx_fase_dia_Pleno_dia', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'desfecho_Ferido'})"
0.005428460643660334,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'ctx_condicao_metereologica_Chuva', 'ctx_fim_de_semana_Não', 'ctx_uso_solo_Não'})"
0.005040713454827452,"frozenset({'ctx_fim_de_semana_Não', 'ctx_fase_dia_Pleno_dia', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido'})"
0.005040713454827452,"frozenset({'ctx_fim_de_semana_Não', 'ctx_fase_dia_Pleno_dia', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.0058162078324932144,"frozenset({'ctx_tipo_pista_Simples', 'ctx_tracado_via_Curva', 'desfecho_Ferido', 'ctx_causa_acidente_Chuva'})"
0.0058162078324932144,"frozenset({'ctx_tipo_pista_Simples', 'ctx_tracado_via_Curva', 'ctx_causa_acidente_Chuva', 'ctx_uso_solo_Não'})"
0.0058162078324932144,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_tipo_pista_Simples', 'ctx_tracado_via_Curva', 'ctx_causa_acidente_Chuva'})"
0.005428460643660334,"frozenset({'ctx_tracado_via_Curva', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.005428460643660334,"frozenset({'ctx_tracado_via_Curva', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'ctx_condicao_metereologica_Chuva', 'ctx_uso_solo_Não'})"
0.005428460643660334,"frozenset({'ctx_tracado_via_Curva', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido'})"
0.005040713454827452,"frozenset({'ctx_tracado_via_Curva', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Chuva', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.016673129119813883,"frozenset({'ctx_tracado_via_Curva', 'desfecho_Ferido', 'ctx_causa_acidente_Chuva'})"
0.015897634742148118,"frozenset({'ctx_tracado_via_Curva', 'ctx_causa_acidente_Chuva', 'ctx_uso_solo_Não'})"
0.015509887553315239,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_tracado_via_Curva', 'ctx_causa_acidente_Chuva'})"
0.011244668476153548,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_tracado_via_Curva', 'ctx_causa_acidente_Chuva'})"
0.011244668476153548,"frozenset({'ctx_fim_de_semana_Não', 'ctx_tracado_via_Curva', 'ctx_causa_acidente_Chuva'})"
0.010856921287320668,"frozenset({'ctx_tracado_via_Curva', 'ctx_causa_acidente_Chuva', 'ctx_tipo_pista_Dupla'})"
0.015509887553315239,"frozenset({'ctx_causa_acidente_Chuva', 'ctx_tracado_via_Curva', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.015122140364482357,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_tracado_via_Curva', 'desfecho_Ferido', 'ctx_causa_acidente_Chuva'})"
0.014346645986816595,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_tracado_via_Curva', 'ctx_causa_acidente_Chuva', 'ctx_uso_solo_Não'})"
0.013958898797983715,"frozenset({'ctx_tracado_via_Curva', 'ctx_causa_acidente_Chuva', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.011244668476153548,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_tracado_via_Curva', 'desfecho_Ferido', 'ctx_causa_acidente_Chuva'})"
0.010469174098487785,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_condicao_metereologica_Chuva', 'ctx_tracado_via_Curva', 'ctx_causa_acidente_Chuva'})"
0.010469174098487785,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_tracado_via_Curva', 'ctx_causa_acidente_Chuva', 'ctx_uso_solo_Não'})"
0.006591702210158977,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_fim_de_semana_Não', 'ctx_tracado_via_Curva', 'ctx_causa_acidente_Chuva'})"
0.010469174098487785,"frozenset({'ctx_tracado_via_Curva', 'ctx_fase_dia_Pleno_dia', 'ctx_causa_acidente_Chuva', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido'})"
0.010469174098487785,"frozenset({'ctx_tracado_via_Curva', 'ctx_fase_dia_Pleno_dia', 'ctx_causa_acidente_Chuva', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.009693679720822024,"frozenset({'ctx_tracado_via_Curva', 'ctx_fase_dia_Pleno_dia', 'ctx_causa_acidente_Chuva', 'ctx_condicao_metereologica_Chuva', 'ctx_uso_solo_Não'})"
0.009693679720822024,"frozenset({'ctx_tracado_via_Curva', 'ctx_fase_dia_Pleno_dia', 'ctx_causa_acidente_Chuva', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.006591702210158977,"frozenset({'ctx_tracado_via_Curva', 'ctx_fim_de_semana_Não', 'ctx_fase_dia_Pleno_dia', 'ctx_causa_acidente_Chuva', 'desfecho_Ferido'})"
0.006203955021326095,"frozenset({'ctx_tracado_via_Curva', 'ctx_fase_dia_Pleno_dia', 'ctx_causa_acidente_Chuva', 'ctx_fim_de_semana_Não', 'ctx_uso_solo_Não'})"
0.006203955021326095,"frozenset({'ctx_tracado_via_Curva', 'ctx_fase_dia_Pleno_dia', 'ctx_causa_acidente_Chuva', 'ctx_condicao_metereologica_Chuva', 'ctx_fim_de_semana_Não'})"
0.006203955021326095,"frozenset({'ctx_tracado_via_Curva', 'ctx_fim_de_semana_Não', 'ctx_fase_dia_Pleno_dia', 'ctx_causa_acidente_Chuva', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.006203955021326095,"frozenset({'ctx_tracado_via_Curva', 'ctx_fim_de_semana_Não', 'ctx_fase_dia_Pleno_dia', 'ctx_causa_acidente_Chuva', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido'})"
0.0058162078324932144,"frozenset({'ctx_tracado_via_Curva', 'ctx_fase_dia_Pleno_dia', 'ctx_causa_acidente_Chuva', 'ctx_condicao_metereologica_Chuva', 'ctx_fim_de_semana_Não', 'ctx_uso_solo_Não'})"
0.0058162078324932144,"frozenset({'ctx_tracado_via_Curva', 'ctx_fase_dia_Pleno_dia', 'ctx_causa_acidente_Chuva', 'desfecho_Ferido', 'ctx_condicao_metereologica_Chuva', 'ctx_fim_de_semana_Não', 'ctx_uso_solo_Não'})"
0.010856921287320668,"frozenset({'ctx_fim_de_semana_Não', 'ctx_tracado_via_Curva', 'desfecho_Ferido', 'ctx_causa_acidente_Chuva'})"
0.010469174098487785,"frozenset({'ctx_fim_de_semana_Não', 'ctx_tracado_via_Curva', 'ctx_causa_acidente_Chuva', 'ctx_uso_solo_Não'})"
0.010081426909654904,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_fim_de_semana_Não', 'ctx_tracado_via_Curva', 'ctx_causa_acidente_Chuva'})"
0.010081426909654904,"frozenset({'ctx_tracado_via_Curva', 'ctx_fim_de_semana_Não', 'ctx_causa_acidente_Chuva', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.009693679720822024,"frozenset({'ctx_tracado_via_Curva', 'ctx_fim_de_semana_Não', 'ctx_causa_acidente_Chuva', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido'})"
0.009305932531989143,"frozenset({'ctx_tracado_via_Curva', 'ctx_causa_acidente_Chuva', 'ctx_condicao_metereologica_Chuva', 'ctx_fim_de_semana_Não', 'ctx_uso_solo_Não'})"
0.008918185343156262,"frozenset({'ctx_tracado_via_Curva', 'ctx_fim_de_semana_Não', 'ctx_causa_acidente_Chuva', 'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.010856921287320668,"frozenset({'ctx_causa_acidente_Chuva', 'ctx_tracado_via_Curva', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla'})"
