antecedents_str,consequents_str,support,confidence,lift,leverage,conviction,n_antecedents,n_consequents
dia_semana_domingo & tipo_pista_Simples,classificacao_acidente_Com Vítimas Feridas & fim_de_semana_Sim & gravidade_binaria_Não Fatal & uso_solo_Não,0.05494137353433836,0.6507936507936508,3.637863385054396,0.039838724611331366,2.3513476473275468,2,4
dia_semana_domingo & tipo_pista_Simples,classificacao_acidente_Com Vítimas Feridas & fim_de_semana_Sim & uso_solo_Não,0.05494137353433836,0.6507936507936508,3.637863385054396,0.039838724611331366,2.3513476473275468,2,3
classificacao_acidente_Com Vítimas Feridas & dia_semana_domingo & uso_solo_Não,fase_dia_Pleno dia & fim_de_semana_Sim,0.06432160804020101,0.6486486486486488,3.6123436869705534,0.04651554814833521,2.3350856848344295,3,2
classificacao_acidente_Com Vítimas Feridas & dia_semana_domingo & gravidade_binaria_Não Fatal & uso_solo_Não,fase_dia_Pleno dia & fim_de_semana_Sim,0.06432160804020101,0.6486486486486488,3.6123436869705534,0.04651554814833521,2.3350856848344295,4,2
dia_semana_domingo & fase_dia_Pleno dia & gravidade_binaria_Não Fatal,classificacao_acidente_Com Vítimas Feridas & fim_de_semana_Sim,0.07805695142378559,0.8825757575757575,3.608888542963885,0.056427867983131735,6.433457610633807,3,2
classificacao_acidente_Com Vítimas Feridas & dia_semana_domingo,fim_de_semana_Sim & gravidade_binaria_Não Fatal & uso_solo_Não,0.09916247906197655,0.7688311688311689,3.608429306542514,0.07168169153977594,3.4041556095082157,2,3
dia_semana_domingo & fase_dia_Pleno dia,fim_de_semana_Sim & gravidade_binaria_Não Fatal & uso_solo_Não,0.07169179229480736,0.7670250896057347,3.5999526611212547,0.05177714367482302,3.3777657518361024,2,3
classificacao_acidente_Com Vítimas Feridas & dia_semana_domingo,fim_de_semana_Sim & gravidade_binaria_Não Fatal & tipo_pista_Simples,0.06700167504187604,0.5194805194805194,3.5894660894660895,0.04833547974377751,1.779899497487437,2,3
classificacao_acidente_Com Vítimas Feridas & dia_semana_domingo,fase_dia_Pleno dia & fim_de_semana_Sim & gravidade_binaria_Não Fatal,0.07805695142378559,0.6051948051948052,3.5843382807668522,0.05627972357600397,2.1052300978577096,2,3
classificacao_acidente_Com Vítimas Feridas & fim_de_semana_Sim & uso_solo_Não,dia_semana_domingo & gravidade_binaria_Não Fatal,0.09916247906197655,0.5543071161048689,3.581399873534705,0.07147428936979705,1.8964317385245557,3,2
