antecedents_str,consequents_str,support,confidence,lift,leverage,conviction,n_antecedents,n_consequents
classificacao_acidente_Com Vítimas Feridas & fase_dia_Plena Noite & fim_de_semana_Não & tipo_pista_Dupla,faixa_horaria_Noite & gravidade_binaria_Não Fatal,0.0592964824120603,0.7763157894736841,3.148509010297482,0.0404632879641086,3.368292442605181,4,2
dia_semana_domingo & gravidade_binaria_Não Fatal,fim_de_semana_Sim,0.1547738693467336,1.0,3.1454162276080084,0.1055677045192461,inf,2,1
dia_semana_sábado & gravidade_binaria_Não Fatal & tipo_pista_Simples,fim_de_semana_Sim,0.0659966499162479,1.0,3.1454162276080084,0.0450148004118863,inf,3,1
dia_semana_domingo,fim_de_semana_Sim,0.1654941373534338,1.0,3.1454162276080084,0.112879753317116,inf,1,1
dia_semana_domingo & uso_solo_Não,fim_de_semana_Sim,0.1246231155778894,1.0,3.1454162276080084,0.0850025672752371,inf,2,1
dia_semana_sábado & tipo_pista_Simples,fim_de_semana_Sim,0.074036850921273,1.0,3.1454162276080084,0.0504988370102887,inf,2,1
dia_semana_sábado & tipo_pista_Dupla,fim_de_semana_Sim,0.0723618090452261,1.0,3.1454162276080084,0.0493563293856215,inf,2,1
dia_semana_sábado & gravidade_binaria_Não Fatal & tipo_pista_Dupla,fim_de_semana_Sim,0.0673366834170854,1.0,3.1454162276080084,0.04592880651162,inf,3,1
dia_semana_sábado & tracado_via_Reta,fim_de_semana_Sim,0.0649916247906197,1.0,3.1454162276080084,0.044329295837086,inf,2,1
dia_semana_sábado & fase_dia_Pleno dia,fim_de_semana_Sim,0.0860971524288107,1.0,3.1454162276080084,0.0587248919078923,inf,2,1
classificacao_acidente_Com Vítimas Feridas & dia_semana_sábado & gravidade_binaria_Não Fatal & uso_solo_Não,fim_de_semana_Sim,0.0797319932998325,1.0,3.1454162276080084,0.0543833629341571,inf,4,1
condicao_metereologica_Céu Claro & dia_semana_sábado,fim_de_semana_Sim,0.0800670016750418,1.0,3.1454162276080084,0.0546118644590905,inf,2,1
condicao_metereologica_Céu Claro & dia_semana_sábado & gravidade_binaria_Não Fatal,fim_de_semana_Sim,0.0706867671691792,1.0,3.1454162276080084,0.0482138217609544,inf,3,1
classificacao_acidente_Com Vítimas Feridas & condicao_metereologica_Céu Claro & dia_semana_sábado,fim_de_semana_Sim,0.0586264656616415,1.0,3.1454162276080084,0.0399877668633508,inf,3,1
dia_semana_domingo & faixa_horaria_Tarde & gravidade_binaria_Não Fatal,fim_de_semana_Sim,0.0552763819095477,1.0,3.1454162276080084,0.0377027516140164,inf,3,1
dia_semana_domingo & faixa_horaria_Tarde & fase_dia_Pleno dia,fim_de_semana_Sim,0.057286432160804,1.0,3.1454162276080084,0.039073760763617,inf,3,1
dia_semana_domingo & faixa_horaria_Tarde,fim_de_semana_Sim,0.0586264656616415,1.0,3.1454162276080084,0.0399877668633508,inf,2,1
condicao_metereologica_Céu Claro & dia_semana_domingo,fim_de_semana_Sim,0.0897822445561139,1.0,3.1454162276080084,0.0612384086821601,inf,2,1
classificacao_acidente_Com Vítimas Feridas & dia_semana_domingo & fase_dia_Pleno dia,fim_de_semana_Sim,0.0780569514237855,1.0,3.1454162276080084,0.0532408553094899,inf,3,1
dia_semana_domingo & tipo_pista_Dupla,fim_de_semana_Sim,0.0743718592964824,1.0,3.1454162276080084,0.0507273385352221,inf,2,1
dia_semana_domingo & gravidade_binaria_Não Fatal & tipo_pista_Dupla,fim_de_semana_Sim,0.069681742043551,1.0,3.1454162276080084,0.0475283171861541,inf,3,1
dia_semana_domingo & faixa_horaria_Tarde & fase_dia_Pleno dia & gravidade_binaria_Não Fatal,fim_de_semana_Sim,0.0542713567839195,1.0,3.1454162276080084,0.0370172470392161,inf,4,1
classificacao_acidente_Com Vítimas Feridas & condicao_metereologica_Céu Claro & dia_semana_sábado & gravidade_binaria_Não Fatal,fim_de_semana_Sim,0.0586264656616415,1.0,3.1454162276080084,0.0399877668633508,inf,4,1
dia_semana_domingo & fase_dia_Pleno dia & gravidade_binaria_Não Fatal,fim_de_semana_Sim,0.0884422110552763,1.0,3.1454162276080084,0.0603244025824263,inf,3,1
dia_semana_domingo & fase_dia_Pleno dia,fim_de_semana_Sim,0.093467336683417,1.0,3.1454162276080084,0.0637519254564278,inf,2,1
classificacao_acidente_Com Vítimas Feridas & dia_semana_domingo & gravidade_binaria_Não Fatal & uso_solo_Não,fim_de_semana_Sim,0.0991624790619765,1.0,3.1454162276080084,0.0676364513802962,inf,4,1
classificacao_acidente_Com Vítimas Feridas & dia_semana_domingo,fim_de_semana_Sim,0.1289782244556113,1.0,3.1454162276080084,0.0879730870993717,inf,2,1
dia_semana_domingo & gravidade_binaria_Não Fatal & uso_solo_Não,fim_de_semana_Sim,0.1162479061976549,1.0,3.1454162276080084,0.0792900291519013,inf,3,1
dia_semana_domingo & fase_dia_Pleno dia & uso_solo_Não,fim_de_semana_Sim,0.0760469011725293,1.0,3.1454162276080084,0.0518698461598893,inf,3,1
dia_semana_domingo & tracado_via_Reta,fim_de_semana_Sim,0.0649916247906197,1.0,3.1454162276080084,0.044329295837086,inf,2,1
dia_semana_domingo & fase_dia_Plena Noite,fim_de_semana_Sim,0.0619765494137353,1.0,3.1454162276080084,0.0422727821126851,inf,2,1
classificacao_acidente_Com Vítimas Feridas & dia_semana_domingo & gravidade_binaria_Não Fatal & tipo_pista_Simples,fim_de_semana_Sim,0.067001675041876,1.0,3.1454162276080084,0.0457003049866866,inf,4,1
dia_semana_domingo & gravidade_binaria_Não Fatal & tipo_pista_Simples & uso_solo_Não,fim_de_semana_Sim,0.064321608040201,1.0,3.1454162276080084,0.0438722927872191,inf,4,1
classificacao_acidente_Com Vítimas Feridas & dia_semana_domingo & tipo_pista_Simples,fim_de_semana_Sim,0.067001675041876,1.0,3.1454162276080084,0.0457003049866866,inf,3,1
classificacao_acidente_Com Vítimas Feridas & dia_semana_domingo & fase_dia_Pleno dia & gravidade_binaria_Não Fatal,fim_de_semana_Sim,0.0780569514237855,1.0,3.1454162276080084,0.0532408553094899,inf,4,1
dia_semana_domingo & tipo_pista_Simples,fim_de_semana_Sim,0.0844221105527638,1.0,3.1454162276080084,0.0575823842832251,inf,2,1
dia_semana_sábado & uso_solo_Não,fim_de_semana_Sim,0.1068676716917923,1.0,3.1454162276080084,0.0728919864537652,inf,2,1
classificacao_acidente_Com Vítimas Feridas & dia_semana_sábado,fim_de_semana_Sim,0.1155778894472361,1.0,3.1454162276080084,0.0788330261020344,inf,2,1
dia_semana_sábado,fim_de_semana_Sim,0.152428810720268,1.0,3.1454162276080084,0.1039681938447121,inf,1,1
classificacao_acidente_Com Vítimas Feridas & dia_semana_sábado & gravidade_binaria_Não Fatal,fim_de_semana_Sim,0.1155778894472361,1.0,3.1454162276080084,0.0788330261020344,inf,3,1
classificacao_acidente_Com Vítimas Feridas & dia_semana_sábado & uso_solo_Não,fim_de_semana_Sim,0.0797319932998325,1.0,3.1454162276080084,0.0543833629341571,inf,3,1
dia_semana_sábado & gravidade_binaria_Não Fatal & uso_solo_Não,fim_de_semana_Sim,0.0968174204355108,1.0,3.1454162276080084,0.0660369407057622,inf,3,1
dia_semana_sábado & gravidade_binaria_Não Fatal,fim_de_semana_Sim,0.1390284757118928,1.0,3.1454162276080084,0.0948281328473747,inf,2,1
dia_semana_sábado & fase_dia_Pleno dia & gravidade_binaria_Não Fatal,fim_de_semana_Sim,0.0804020100502512,1.0,3.1454162276080084,0.0548403659840239,inf,3,1
classificacao_acidente_Com Vítimas Feridas & dia_semana_domingo & gravidade_binaria_Não Fatal,fim_de_semana_Sim,0.1289782244556113,1.0,3.1454162276080084,0.0879730870993717,inf,3,1
classificacao_acidente_Com Vítimas Feridas & dia_semana_domingo & uso_solo_Não,fim_de_semana_Sim,0.0991624790619765,1.0,3.1454162276080084,0.0676364513802962,inf,3,1
dia_semana_domingo & tipo_pista_Simples & uso_solo_Não,fim_de_semana_Sim,0.0693467336683417,1.0,3.1454162276080084,0.0472998156612206,inf,3,1
dia_semana_domingo & fase_dia_Pleno dia & gravidade_binaria_Não Fatal & uso_solo_Não,fim_de_semana_Sim,0.0716917922948073,1.0,3.1454162276080084,0.0488993263357547,inf,4,1
dia_semana_domingo & gravidade_binaria_Não Fatal & tipo_pista_Simples,fim_de_semana_Sim,0.0787269681742043,1.0,3.1454162276080084,0.0536978583593568,inf,3,1
faixa_horaria_Noite & fim_de_semana_Não & gravidade_binaria_Não Fatal,classificacao_acidente_Com Vítimas Feridas & fase_dia_Plena Noite,0.1249581239530988,0.7565922920892495,3.132355051160069,0.085065416417655,3.1160022333891684,3,2
classificacao_acidente_Com Vítimas Feridas & fase_dia_Plena Noite & fim_de_semana_Não,faixa_horaria_Noite & gravidade_binaria_Não Fatal,0.1249581239530988,0.7674897119341564,3.112713030059045,0.0848136831561492,3.240432249744297,3,2
